//npcId - hitpoints attackAnim defenceAnim deathAnim attackDelay deathDelay respawnDelay maxHit attackStyle attackGfx attackProjectile agressivenessType
4827 - 1200 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 140
4828 - 1300 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 110
4829 - 950 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 120
4830 - 1050 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 130
4831 - 1200 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 140
4832 - 1300 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 110
4833 - 950 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 120
4834 - 1050 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 130
4835 - 1200 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 140
4836 - 1300 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 110
4837 - 950 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 120
4838 - 1050 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 130
4839 - 1200 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 140
4840 - 1300 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 110
4841 - 950 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 120
4842 - 1050 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 130
4843 - 1200 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 140
4844 - 1300 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Vyrelord - 194
4845 - 1600 -1 -1 -1 5 1 60 264 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 110
4847 - 950 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 110
4848 - 950 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 120
4849 - 1050 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 110
4850 - 950 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 110
4851 - 950 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 120
4852 - 1050 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Slug Prince - 62
4890 - 710 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Giant Lobster - 45
4893 - 500 -1 -1 -1 4 1 60 90 MELEE -1 -1 AGRESSIVE
//Earth elemental - 35
4910 - 350 -1 -1 -1 7 1 60 49 MELEE -1 -1 AGRESSIVE
//Giant crypt rat - 76
4920 - 700 -1 -1 -1 4 1 60 90 MELEE -1 -1 AGRESSIVE
//Giant crypt rat - 76
4921 - 700 -1 -1 -1 4 1 60 90 MELEE -1 -1 AGRESSIVE
//Giant rat - 3
4922 - 50 5327 5328 5329 5 1 60 17 MELEE -1 -1 AGRESSIVE
//Giant rat - 3
4923 - 50 5327 5328 5329 5 1 60 17 MELEE -1 -1 AGRESSIVE
//Giant rat - 3
4924 - 50 5327 5328 5329 5 1 60 17 MELEE -1 -1 AGRESSIVE
//Giant rat - 6
4926 - 100 5327 5328 5329 5 1 60 17 MELEE -1 -1 AGRESSIVE
//Giant rat - 6
4927 - 100 5327 5328 5329 5 1 60 17 MELEE -1 -1 AGRESSIVE
//Dungeon rat - 12
4928 - 120 -1 -1 -1 5 1 60 20 MELEE -1 -1 AGRESSIVE
//Dungeon rat - 12
4929 - 120 -1 -1 -1 5 1 60 20 MELEE -1 -1 AGRESSIVE
//Goat - 23
4930 - 210 -1 -1 -1 4 1 60 47 MELEE -1 -1 PASSIVE
//Goat - 23
4931 - 210 -1 -1 -1 4 1 60 47 MELEE -1 -1 PASSIVE
//Billy Goat - 33
4932 - 280 -1 -1 -1 4 1 60 63 MELEE -1 -1 PASSIVE
//Goat - 23
4933 - 210 -1 -1 -1 4 1 60 47 MELEE -1 -1 PASSIVE
//Goat - 23
4934 - 210 -1 -1 -1 4 1 60 47 MELEE -1 -1 PASSIVE
//Billy Goat - 33
4935 - 280 -1 -1 -1 4 1 60 63 MELEE -1 -1 PASSIVE
//Dungeon rat - 12
4936 - 120 -1 -1 -1 5 1 60 20 MELEE -1 -1 AGRESSIVE
//Dungeon rat - 12
4937 - 120 -1 -1 -1 5 1 60 20 MELEE -1 -1 AGRESSIVE
//Giant rat - 3
4942 - 50 5327 5328 5329 5 1 60 17 MELEE -1 -1 AGRESSIVE
//Giant rat - 3
4943 - 50 5327 5328 5329 5 1 60 17 MELEE -1 -1 AGRESSIVE
//Giant rat - 26
4944 - 260 5327 5328 5329 5 1 60 17 MELEE -1 -1 AGRESSIVE
//Giant rat - 26
4945 - 260 5327 5328 5329 5 1 60 17 MELEE -1 -1 AGRESSIVE
//Baby Roc - 75
4971 - 470 -1 -1 -1 4 1 60 40 MELEE -1 -1 AGRESSIVE
//Giant Roc - 172
4972 - 2000 -1 -1 -1 4 1 60 120 MELEE -1 -1 AGRESSIVE
//Mercenary - 45
4989 - 600 -1 -1 -1 4 1 60 50 MELEE -1 -1 AGRESSIVE
//Mercenary - 45
4990 - 600 -1 -1 -1 4 1 60 50 MELEE -1 -1 AGRESSIVE
//Mercenary - 45
4991 - 600 -1 -1 -1 4 1 60 50 MELEE -1 -1 AGRESSIVE
//Mercenary - 45
4992 - 600 -1 -1 -1 4 1 60 50 MELEE -1 -1 AGRESSIVE
//Kebbit - 13
5137 - 400 -1 -1 -1 4 1 60 20 MELEE -1 -1 AGRESSIVE
//Double agent - 65
5144 - 810 -1 -1 -1 5 1 60 100 MELEE -1 -1 AGRESSIVE
//Double agent - 108
5145 - 1200 -1 -1 -1 5 1 60 100 MELEE -1 -1 AGRESSIVE
//Ram - 2
5168 - 40 -1 -1 -1 5 1 60 15 MELEE -1 -1 PASSIVE
//Ram - 2
5169 - 40 -1 -1 -1 5 1 60 15 MELEE -1 -1 PASSIVE
//Ram - 2
5170 - 40 -1 -1 -1 5 1 60 15 MELEE -1 -1 PASSIVE
//Ogre shaman - 113
5176 - 10 -1 -1 -1 4 1 60 300 MAGE -1 -1 AGRESSIVE
//Ogre shaman - 113
5181 - 10 -1 -1 -1 4 1 60 300 MAGE -1 -1 AGRESSIVE
//Ogre shaman - 113
5184 - 10 -1 -1 -1 4 1 60 300 MAGE -1 -1 AGRESSIVE
//Ogre shaman - 113
5187 - 10 -1 -1 -1 4 1 60 300 MAGE -1 -1 AGRESSIVE
//Nial Swiftfling - 156
5188 - 1400 -1 -1 -1 4 1 60 170 MELEE -1 -1 AGRESSIVE
//Ogre shaman - 113
5190 - 10 -1 -1 -1 4 1 60 300 MAGE -1 -1 AGRESSIVE
//Ogre shaman - 113
5193 - 10 -1 -1 -1 4 1 60 300 MAGE -1 -1 AGRESSIVE
//Penance Ranger - 21
5229 - 0 -1 -1 -1 4 1 60 0 RANGE -1 -1 AGRESSIVE
//Penance Ranger - 72
5237 - 0 -1 -1 -1 4 1 60 0 RANGE -1 -1 AGRESSIVE
//Penance Queen - 209
5247 - 2500 -1 -1 -1 4 1 60 130 MELEE -1 -1 AGRESSIVE
//Queen spawn - 63
5248 - 450 -1 -1 -1 4 1 60 70 MELEE -1 -1 AGRESSIVE
//Scarab mage - 93
5250 - 500 -1 -1 -1 4 1 60 170 MAGE -1 -1 AGRESSIVE
//Scarab mage - 66
5254 - 500 -1 -1 -1 4 1 60 170 MAGE -1 -1 AGRESSIVE
//Zombie - 13
5293 - 220 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Zombie - 13
5294 - 220 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Zombie - 13
5295 - 220 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Zombie - 13
5296 - 220 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Zombie - 13
5297 - 220 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Zombie - 13
5298 - 220 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Zombie - 13
5299 - 220 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Zombie - 13
5300 - 220 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Zombie - 13
5301 - 220 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Zombie - 13
5302 - 220 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Zombie - 13
5303 - 220 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Zombie - 13
5304 - 220 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Zombie - 13
5305 - 220 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Zombie - 13
5306 - 220 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Zombie - 13
5307 - 220 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Zombie - 18
5308 - 240 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Zombie - 18
5309 - 240 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Zombie - 18
5310 - 240 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Zombie - 18
5311 - 240 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Zombie - 18
5312 - 240 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Zombie - 18
5313 - 240 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Zombie - 24
5314 - 300 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Zombie - 24
5315 - 300 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Zombie - 24
5316 - 300 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Zombie - 24
5317 - 300 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Zombie - 24
5318 - 300 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Zombie - 24
5319 - 300 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Zombie - 24
5320 - 300 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Zombie - 24
5321 - 300 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Zombie - 24
5322 - 300 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Zombie - 24
5323 - 300 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Zombie - 24
5324 - 300 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Zombie - 24
5325 - 300 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Zombie - 24
5326 - 300 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Zombie - 24
5327 - 300 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Zombie - 25
5328 - 300 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Zombie - 25
5329 - 300 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Zombie - 25
5330 - 300 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Zombie - 25
5331 - 300 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Ghost - 19
5342 - 250 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE
//Ghost - 19
5343 - 250 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE
//Ghost - 19
5344 - 250 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE
//Ghost - 19
5345 - 250 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE
//Ghost - 19
5346 - 250 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE
//Ghost - 19
5347 - 250 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE
//Ghost - 19
5348 - 250 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE
//Ghost - 19
5349 - 250 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE
//Ghost - 19
5350 - 250 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE
//Ghost - 19
5351 - 250 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE
//Ghost - 19
5352 - 250 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE
//Undead one - 68
5353 - 470 -1 -1 -1 1 1 60 77 MELEE -1 -1 AGRESSIVE
//Undead one - 68
5355 - 470 -1 -1 -1 1 1 60 77 MELEE -1 -1 AGRESSIVE
//Undead one - 68
5356 - 470 -1 -1 -1 1 1 60 77 MELEE -1 -1 AGRESSIVE
//Undead one - 73
5357 - 600 -1 -1 -1 1 1 60 77 MELEE -1 -1 AGRESSIVE
//Undead one - 73
5358 - 600 -1 -1 -1 1 1 60 77 MELEE -1 -1 AGRESSIVE
//Waterfiend - 115
5361 - 1260 -1 -1 -1 5 1 60 119 RANGE -1 -1 AGRESSIVE
//Brutal green dragon - 227
5362 - 1750 12252 12251 12250 5 1 60 182 SPECIAL2 -1 -1 AGRESSIVE
//Mithril dragon - 304
5363 - 2 -1 -1 -1 5 1 60 0 MELEE -1 -1 AGRESSIVE
//Confused barbarian - 132
5364 - 1240 -1 -1 -1 4 1 60 210 MELEE -1 -1 PASSIVE
//Ghost - 77
5369 - 800 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE
//Ghost - 77
5370 - 800 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE
//Ghost - 77
5371 - 800 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE
//Zombie - 30
5375 - 400 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Zombie - 30
5376 - 400 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Zombie - 44
5377 - 680 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Zombie - 44
5378 - 680 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Zombie - 53
5379 - 920 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Zombie - 53
5380 - 920 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Zombie - 40
5393 - 560 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Zombie - 85
5404 - 920 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Possessed pickaxe - 50
5413 - 400 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Animated spade - 50
5414 - 400 -1 -1 -1 4 1 60 60 MELEE -1 -1 PASSIVE
//Terror dog - 110
5417 - 880 -1 -1 -1 5 1 60 110 MELEE -1 -1 AGRESSIVE
//Terror dog - 100
5418 - 820 -1 -1 -1 5 1 60 110 MELEE -1 -1 AGRESSIVE
//Tarn - 69
5420 - 650 -1 -1 -1 6 1 60 190 MELEE -1 -1 AGRESSIVE
//Mutant tarn - 69
5421 - 650 -1 -1 -1 6 1 60 190 MELEE -1 -1 AGRESSIVE
//Icelord - 51
5452 - 600 -1 -1 -1 4 1 60 50 MELEE -1 -1 AGRESSIVE
//Icelord - 51
5453 - 600 -1 -1 -1 4 1 60 50 MELEE -1 -1 AGRESSIVE
//Icelord - 51
5454 - 600 -1 -1 -1 4 1 60 50 MELEE -1 -1 AGRESSIVE
//Icelord - 51
5455 - 600 -1 -1 -1 4 1 60 50 MELEE -1 -1 AGRESSIVE
//Ice Troll King - 122
5472 - 1500 -1 -1 -1 4 1 60 200 MELEE -1 -1 AGRESSIVE
//Ice troll runt - 74
5473 - 600 -1 -1 -1 4 1 60 150 MELEE -1 -1 AGRESSIVE
//Ice troll male - 82
5474 - 800 -1 -1 -1 4 1 60 177 MELEE -1 -1 AGRESSIVE
//Ice troll female - 82
5475 - 800 -1 -1 -1 4 1 60 177 RANGE -1 -1 AGRESSIVE
//Ice troll runt - 74
5521 - 600 -1 -1 -1 4 1 60 150 MELEE -1 -1 AGRESSIVE
//Ice troll male - 82
5522 - 800 -1 -1 -1 4 1 60 177 MELEE -1 -1 AGRESSIVE
//Ice troll female - 82
5523 - 800 -1 -1 -1 4 1 60 177 RANGE -1 -1 AGRESSIVE
//Ice troll runt - 74
5525 - 600 -1 -1 -1 4 1 60 150 MELEE -1 -1 AGRESSIVE
//Ice troll male - 82
5526 - 800 -1 -1 -1 4 1 60 177 MELEE -1 -1 AGRESSIVE
//Ice troll female - 82
5527 - 800 -1 -1 -1 4 1 60 177 RANGE -1 -1 AGRESSIVE
//Yak - 22
5529 - 500 -1 -1 -1 5 1 60 24 MELEE -1 -1 PASSIVE
//Frogeel - 103
5593 - 900 -1 -1 -1 5 1 60 100 MELEE -1 -1 AGRESSIVE
//Spidine - 42
5594 - 350 -1 -1 -1 4 1 60 50 MELEE -1 -1 PASSIVE
//Swordchick - 46
5595 - 350 -1 -1 -1 5 1 60 50 MELEE -1 -1 PASSIVE
//Jubster - 87
5596 - 600 -1 -1 -1 4 1 60 90 MELEE -1 -1 AGRESSIVE
//Newtroost - 19
5597 - 180 -1 -1 -1 4 1 60 300 MELEE -1 -1 PASSIVE
//Unicow - 25
5603 - 240 -1 -1 -1 5 1 60 40 MELEE -1 -1 AGRESSIVE
//Zombie pirate - 57
5629 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Zombie pirate - 57
5630 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Zombie pirate - 57
5631 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Zombie pirate - 57
5632 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Zombie pirate - 57
5633 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Zombie pirate - 57
5634 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Zombie pirate - 57
5635 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Zombie pirate - 57
5636 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Zombie pirate - 57
5637 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Zombie pirate - 57
5638 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Zombie pirate - 57
5639 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Zombie pirate - 57
5640 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Zombie pirate - 57
5641 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Zombie pirate - 57
5642 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Zombie pirate - 57
5643 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Zombie pirate - 57
5644 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Zombie pirate - 57
5645 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Zombie pirate - 57
5646 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Zombie pirate - 57
5647 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Zombie pirate - 57
5648 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Zombie pirate - 57
5649 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Zombie pirate - 57
5650 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Zombie pirate - 57
5651 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Zombie pirate - 57
5652 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Zombie pirate - 57
5653 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Zombie pirate - 57
5654 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Zombie pirate - 57
5655 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Zombie pirate - 57
5656 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Zombie pirate - 57
5657 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Zombie pirate - 57
5658 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Zombie pirate - 57
5659 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Zombie pirate - 57
5660 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Zombie pirate - 57
5661 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Zombie pirate - 57
5662 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Zombie pirate - 57
5663 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Zombie pirate - 57
5664 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Zombie pirate - 57
5665 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Barrelchest - 170
5666 - 1340 -1 -1 -1 4 1 60 350 MELEE -1 -1 AGRESSIVE
//Cave bug - 96
5750 - 930 -1 -1 -1 5 1 60 10 MELEE -1 -1 PASSIVE
//Molanisk - 51
5751 - 520 -1 -1 -1 4 1 60 53 MELEE -1 -1 PASSIVE
//Rabbit - 2
5829 - 50 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Outlaw - 32
5842 - 200 -1 -1 -1 4 1 60 30 MELEE -1 -1 PASSIVE
//Outlaw - 32
5843 - 200 -1 -1 -1 4 1 60 30 MELEE -1 -1 PASSIVE
//Outlaw - 32
5844 - 200 -1 -1 -1 4 1 60 30 MELEE -1 -1 PASSIVE
//Outlaw - 32
5845 - 200 -1 -1 -1 4 1 60 30 MELEE -1 -1 PASSIVE
//Outlaw - 32
5846 - 200 -1 -1 -1 4 1 60 30 MELEE -1 -1 PASSIVE
//Outlaw - 32
5847 - 200 -1 -1 -1 4 1 60 30 MELEE -1 -1 PASSIVE
//Outlaw - 32
5848 - 200 -1 -1 -1 4 1 60 30 MELEE -1 -1 PASSIVE
//Outlaw - 32
5849 - 200 -1 -1 -1 4 1 60 30 MELEE -1 -1 PASSIVE
//Outlaw - 32
5850 - 200 -1 -1 -1 4 1 60 30 MELEE -1 -1 PASSIVE
//Outlaw - 32
5851 - 200 -1 -1 -1 4 1 60 30 MELEE -1 -1 PASSIVE
//H.A.M. Mage - 30
5860 - 350 -1 -1 -1 4 1 60 30 MAGE -1 -1 AGRESSIVE
//The Inadequacy - 343
5902 - 1800 -1 -1 -1 4 1 60 200 MELEE -1 -1 AGRESSIVE
//The Everlasting - 223
5903 - 2300 -1 -1 -1 4 1 60 300 MELEE -1 -1 AGRESSIVE
//The Untouchable - 274
5904 - 900 -1 -1 -1 4 1 60 280 MELEE -1 -1 PASSIVE
//The Illusive - 108
5905 - 1400 -1 -1 -1 4 1 60 210 MELEE -1 -1 AGRESSIVE
//A Doubt - 78
5906 - 590 -1 -1 -1 4 1 60 180 MELEE -1 -1 AGRESSIVE
//Goblin statue - 50
5908 - 300 -1 -1 -1 4 1 60 70 MELEE -1 -1 AGRESSIVE
//Guard - 21
5919 - 220 -1 -1 -1 5 1 60 34 MELEE -1 -1 PASSIVE
//Guard - 21
5920 - 220 -1 -1 -1 5 1 60 34 MELEE -1 -1 PASSIVE
//Man - 2
5923 - 70 422 425 836 5 1 60 10 MELEE -1 -1 PASSIVE
//Woman - 2
5924 - 93 422 425 836 5 1 60 15 MELEE -1 -1 PASSIVE
//Thief - 16
5926 - 160 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Thief - 16
5927 - 160 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Thief - 16
5928 - 160 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Thief - 16
5929 - 160 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Experiment No.2 - 109
5993 - 1010 -1 -1 -1 4 1 60 130 MELEE -1 -1 PASSIVE
//Glod - 138
5996 - 1600 -1 -1 -1 4 1 60 240 MELEE -1 -1 AGRESSIVE
//Werewolf - 88
6006 - 900 -1 -1 -1 5 1 60 89 MELEE -1 -1 AGRESSIVE
//Werewolf - 88
6007 - 900 -1 -1 -1 5 1 60 89 MELEE -1 -1 AGRESSIVE
//Werewolf - 88
6008 - 900 -1 -1 -1 5 1 60 89 MELEE -1 -1 AGRESSIVE
//Werewolf - 88
6009 - 900 -1 -1 -1 5 1 60 89 MELEE -1 -1 AGRESSIVE
//Werewolf - 88
6010 - 900 -1 -1 -1 5 1 60 89 MELEE -1 -1 AGRESSIVE
//Werewolf - 88
6011 - 900 -1 -1 -1 5 1 60 89 MELEE -1 -1 AGRESSIVE
//Werewolf - 88
6012 - 900 -1 -1 -1 5 1 60 89 MELEE -1 -1 AGRESSIVE
//Werewolf - 88
6013 - 900 -1 -1 -1 5 1 60 89 MELEE -1 -1 AGRESSIVE
//Werewolf - 88
6014 - 900 -1 -1 -1 5 1 60 89 MELEE -1 -1 AGRESSIVE
//Werewolf - 88
6015 - 900 -1 -1 -1 5 1 60 89 MELEE -1 -1 AGRESSIVE
//Werewolf - 88
6016 - 900 -1 -1 -1 5 1 60 89 MELEE -1 -1 AGRESSIVE
//Werewolf - 88
6017 - 900 -1 -1 -1 5 1 60 89 MELEE -1 -1 AGRESSIVE
//Werewolf - 88
6018 - 900 -1 -1 -1 5 1 60 89 MELEE -1 -1 AGRESSIVE
//Werewolf - 88
6019 - 900 -1 -1 -1 5 1 60 89 MELEE -1 -1 AGRESSIVE
//Werewolf - 88
6020 - 900 -1 -1 -1 5 1 60 89 MELEE -1 -1 AGRESSIVE
//Werewolf - 88
6021 - 900 -1 -1 -1 5 1 60 89 MELEE -1 -1 AGRESSIVE
//Werewolf - 88
6022 - 900 -1 -1 -1 5 1 60 89 MELEE -1 -1 AGRESSIVE
//Werewolf - 88
6023 - 900 -1 -1 -1 5 1 60 89 MELEE -1 -1 AGRESSIVE
//Werewolf - 88
6024 - 900 -1 -1 -1 5 1 60 89 MELEE -1 -1 AGRESSIVE
//Werewolf - 88
6025 - 900 -1 -1 -1 5 1 60 89 MELEE -1 -1 AGRESSIVE
//Boris - 24
6026 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Imre - 24
6027 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Yuri - 24
6028 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Joseph - 24
